Date,^GSPC,MSFT,AAPL,AMZN,GOOGL,TSLA,GOOG,META,NVDA,BRK-B,JPM
2022-07-11,3854.429931640625,263.2079772949219,144.429443359375,111.75,115.67649841308594,234.3433380126953,116.52249908447266,162.8800048828125,151.47499084472656,278.510009765625,111.85919952392578
2022-07-12,3818.800048828125,252.42132568359375,145.41644287109375,109.22000122070312,114.02050018310547,233.07000732421875,114.84950256347656,163.27000427246094,150.77520751953125,277.2799987792969,111.96822357177734
2022-07-13,3801.780029296875,251.47601318359375,145.04757690429688,110.4000015258789,111.35350036621094,237.0399932861328,112.18699645996094,163.49000549316406,151.59495544433594,277.4700012207031,110.9176254272461
2022-07-14,3790.3798828125,252.82933044433594,148.0185089111328,110.62999725341797,110.36750030517578,238.31333923339844,111.44000244140625,158.0500030517578,153.67433166503906,274.4100036621094,107.04229736328125
2022-07-15,3863.159912109375,255.45631408691406,149.71334838867188,113.55000305175781,111.77749633789062,240.06666564941406,112.76699829101562,164.6999969482422,157.5731658935547,278.4800109863281,111.94840240478516
2022-07-18,3830.85009765625,252.99847412109375,146.62277221679688,113.76000213623047,109.02999877929688,240.54666137695312,109.91000366210938,167.22999572753906,160.962158203125,276.260009765625,110.79869079589844
2022-07-19,3936.68994140625,258.25250244140625,150.5408172607422,118.20999908447266,113.80999755859375,245.52999877929688,114.62000274658203,175.77999877929688,169.86952209472656,283.54998779296875,113.54412078857422
2022-07-20,3959.89990234375,260.97900390625,152.57461547851562,122.7699966430664,113.9000015258789,247.5,114.69999694824219,183.08999633789062,178.01710510253906,286.0400085449219,113.52430725097656
2022-07-21,3998.949951171875,263.5363464355469,154.87759399414062,124.62999725341797,114.33999633789062,271.7066650390625,115.04000091552734,183.1699981689453,180.44638061523438,286.8500061035156,114.2973861694336
2022-07-22,3961.6298828125,259.0783996582031,153.6214141845703,122.41999816894531,107.9000015258789,272.24334716796875,108.36000061035156,169.27000427246094,173.1385498046875,285.92999267578125,113.74235534667969
2022-07-25,3966.840087890625,257.555908203125,152.48489379882812,121.13999938964844,107.51000213623047,268.4333190917969,108.20999908447266,166.64999389648438,170.18943786621094,287.989990234375,114.19827270507812
2022-07-26,3921.050048828125,250.6600341796875,151.13900756835938,114.80999755859375,105.0199966430664,258.8599853515625,105.44000244140625,159.14999389648438,165.2808837890625,285.30999755859375,112.41423034667969
2022-07-27,4023.610107421875,267.4171447753906,156.31320190429688,120.97000122070312,113.05999755859375,274.82000732421875,113.5999984741211,169.5800018310547,177.84715270996094,290.29998779296875,114.21809387207031
2022-07-28,4072.429931640625,275.0494079589844,156.87152099609375,122.27999877929688,114.22000122070312,280.8999938964844,114.58999633789062,160.72000122070312,179.7865753173828,293.8999938964844,113.79190826416016
2022-07-29,4130.2900390625,279.35809326171875,162.01580810546875,134.9499969482422,116.31999969482422,297.1499938964844,116.63999938964844,159.10000610351562,181.5760498046875,300.6000061035156,114.33702850341797
2022-08-01,4118.6298828125,276.64154052734375,161.01885986328125,135.38999938964844,114.86000061035156,297.27667236328125,115.4800033569336,159.92999267578125,184.355224609375,295.8599853515625,113.19722747802734
2022-08-02,4091.18994140625,273.46722412109375,159.52340698242188,134.16000366210938,115.12999725341797,300.586669921875,115.9000015258789,160.19000244140625,185.2049560546875,292.1700134277344,111.43301391601562
2022-08-03,4155.169921875,281.0795593261719,165.62481689453125,139.52000427246094,118.08000183105469,307.39666748046875,118.77999877929688,168.8000030517578,188.87387084960938,294.9599914550781,112.60254669189453
2022-08-04,4151.93994140625,282.2537536621094,165.3057861328125,142.57000732421875,118.19000244140625,308.6333312988281,118.87000274658203,170.57000732421875,192.09291076660156,292.9100036621094,111.36363220214844
2022-08-05,4145.18994140625,281.51739501953125,165.076171875,140.8000030517578,117.47000122070312,288.1700134277344,118.22000122070312,167.11000061035156,189.83358764648438,292.07000732421875,114.73348999023438
2022-08-08,4140.06005859375,278.9401550292969,164.59695434570312,139.41000366210938,117.30000305175781,290.42333984375,118.13999938964844,170.25,177.87713623046875,292.3399963378906,113.33598327636719
2022-08-09,4122.47021484375,280.910400390625,164.64686584472656,137.8300018310547,116.62999725341797,283.3333435058594,117.5,168.52999877929688,170.8092498779297,292.7699890136719,114.35684967041016
2022-08-10,4210.240234375,287.73663330078125,168.95973205566406,142.69000244140625,119.69999694824219,294.3566589355469,120.6500015258789,178.33999633789062,180.91624450683594,295.1099853515625,117.34016418457031
2022-08-11,4207.27001953125,285.6071472167969,168.21096801757812,140.63999938964844,118.83999633789062,286.6300048828125,119.81999969482422,177.49000549316406,179.36669921875,296.4700012207031,119.07464599609375
2022-08-12,4280.14990234375,290.4731140136719,171.8149871826172,143.5500030517578,121.68000030517578,300.0299987792969,122.6500015258789,180.5,187.034423828125,301.54998779296875,121.0469970703125
2022-08-15,4297.14013671875,292.02545166015625,172.90318298339844,143.17999267578125,122.08000183105469,309.32000732421875,122.87999725341797,180.88999938964844,190.2634735107422,302.82000732421875,121.37406921386719
2022-08-16,4305.2001953125,291.2691650390625,172.74343872070312,144.77999877929688,121.69999694824219,306.5633239746094,122.51000213623047,179.47000122070312,188.73390197753906,306.6499938964844,122.53369140625
2022-08-17,4274.0400390625,290.5013427734375,174.26092529296875,142.10000610351562,119.55000305175781,303.9966735839844,120.31999969482422,174.85000610351562,183.2955322265625,304.260009765625,121.50291442871094
2022-08-18,4283.740234375,289.35455322265625,173.86158752441406,142.3000030517578,120.16999816894531,302.8699951171875,120.86000061035156,174.66000366210938,187.67422485351562,304.2699890136719,120.56134033203125
2022-08-19,4228.47998046875,285.3458557128906,171.23594665527344,138.22999572753906,117.20999908447266,296.6666564941406,118.12000274658203,167.9600067138672,178.43698120117188,297.2799987792969,117.57803344726562
2022-08-22,4137.990234375,276.9694519042969,167.29249572753906,133.22000122070312,114.23999786376953,289.913330078125,115.06999969482422,163.0500030517578,170.28939819335938,288.69000244140625,115.63541412353516
2022-08-23,4128.72998046875,275.66314697265625,166.9530487060547,133.6199951171875,113.86000061035156,296.4533386230469,114.7699966430664,161.11000061035156,171.7589569091797,289.6499938964844,114.49560546875
2022-08-24,4140.77001953125,275.0149841308594,167.25254821777344,133.8000030517578,113.69000244140625,297.0966796875,114.69999694824219,163.25999450683594,172.16883850097656,293.5199890136719,114.77313232421875
2022-08-25,4199.1201171875,278.0663757324219,169.7484130859375,137.27999877929688,116.6500015258789,296.07000732421875,117.69999694824219,168.77999877929688,179.07679748535156,298.1300048828125,117.49874877929688
2022-08-26,4057.659912109375,267.33660888671875,163.34901428222656,130.75,110.33999633789062,288.0899963378906,111.30000305175781,161.77999877929688,162.55169677734375,289.9599914550781,113.65314483642578
2022-08-29,4030.610107421875,264.4846496582031,161.1127471923828,129.7899932861328,109.41999816894531,284.82000732421875,110.33999633789062,159.1699981689453,157.9630584716797,287.45001220703125,113.3756332397461
2022-08-30,3986.159912109375,262.2309875488281,158.64683532714844,128.72999572753906,108.94000244140625,277.70001220703125,109.91000366210938,157.16000366210938,154.63404846191406,285.4200134277344,113.39546203613281
2022-08-31,3955.0,260.7351989746094,156.95962524414062,126.7699966430664,108.22000122070312,275.6099853515625,109.1500015258789,162.92999267578125,150.89515686035156,280.79998779296875,112.72148895263672
2022-09-01,3966.85009765625,259.668212890625,157.6984100341797,127.81999969482422,109.73999786376953,277.1600036621094,110.55000305175781,165.36000061035156,139.32859802246094,282.42999267578125,113.49456787109375
2022-09-02,3924.260009765625,255.3404083251953,155.5519561767578,127.51000213623047,107.8499984741211,270.2099914550781,108.68000030517578,160.32000732421875,136.42945861816406,277.6700134277344,112.70166015625
2022-09-06,3908.18994140625,252.53829956054688,154.27407836914062,126.11000061035156,106.80999755859375,274.4200134277344,107.4800033569336,158.5399932861328,134.61000061035156,276.5899963378906,112.73139190673828
2022-09-07,3979.8701171875,257.3647155761719,155.70172119140625,129.47999572753906,109.44999694824219,283.70001220703125,110.4800033569336,160.38999938964844,137.13999938964844,281.0400085449219,114.87224578857422
2022-09-08,4006.179931640625,257.7934875488281,154.20420837402344,129.82000732421875,108.37999725341797,289.260009765625,109.41999816894531,162.05999755859375,139.89999389648438,283.3399963378906,117.54830169677734
2022-09-09,4067.360107421875,263.716796875,157.109375,133.27000427246094,110.6500015258789,299.67999267578125,111.77999877929688,169.14999389648438,143.8699951171875,285.7699890136719,118.11324310302734
2022-09-12,4110.41015625,265.900634765625,163.15933227539062,136.4499969482422,110.86000061035156,304.4200134277344,111.87000274658203,168.9600067138672,145.0500030517578,288.510009765625,119.5107421875
2022-09-13,3932.68994140625,251.2818603515625,153.58522033691406,126.81999969482422,104.31999969482422,292.1300048828125,105.30999755859375,153.1300048828125,131.30999755859375,278.2900085449219,115.35789489746094
2022-09-14,3946.010009765625,251.51119995117188,155.0527801513672,128.5500030517578,105.0,302.6099853515625,105.87000274658203,151.47000122070312,131.27999877929688,278.4200134277344,115.09029388427734
2022-09-15,3901.35009765625,244.6904296875,152.11764526367188,126.27999877929688,102.91000366210938,303.75,103.9000015258789,149.5500030517578,129.2899932861328,276.70001220703125,116.82477569580078
2022-09-16,3873.330078125,244.05223083496094,150.45042419433594,123.52999877929688,102.80000305175781,303.3500061035156,103.62999725341797,146.2899932861328,131.97999572753906,274.80999755859375,116.04177856445312
2022-09-19,3899.889892578125,243.8328399658203,154.22415161132812,124.66000366210938,103.06999969482422,309.07000732421875,103.8499984741211,148.02000427246094,133.82000732421875,278.95001220703125,117.1122055053711
2022-09-20,3855.929931640625,241.76866149902344,156.64015197753906,122.19000244140625,101.13999938964844,308.7300109863281,101.83000183105469,146.08999633789062,131.75999450683594,277.1300048828125,114.80286407470703
2022-09-21,3789.929931640625,238.2784881591797,153.46542358398438,118.54000091552734,99.27999877929688,300.79998779296875,100.01000213623047,142.1199951171875,132.61000061035156,270.739990234375,111.49247741699219
2022-09-22,3757.989990234375,240.3027801513672,152.48704528808594,117.30999755859375,100.13999938964844,288.5899963378906,100.56999969482422,142.82000732421875,125.61000061035156,268.510009765625,110.22383117675781
2022-09-23,3693.22998046875,237.2513885498047,150.1808624267578,113.77999877929688,98.73999786376953,275.3299865722656,99.16999816894531,140.41000366210938,125.16000366210938,267.7699890136719,108.17218780517578
2022-09-26,3655.0400390625,236.78269958496094,150.5203094482422,115.1500015258789,98.16999816894531,276.010009765625,98.80999755859375,136.3699951171875,122.27999877929688,264.32000732421875,105.84302520751953
2022-09-27,3647.2900390625,235.74563598632812,151.5086669921875,114.41000366210938,97.5,282.94000244140625,98.08999633789062,134.39999389648438,124.12999725341797,265.4700012207031,104.91136169433594
2022-09-28,3719.0400390625,240.39254760742188,149.5918426513672,118.01000213623047,100.05000305175781,287.80999755859375,100.73999786376953,141.61000061035156,127.36000061035156,271.7799987792969,107.03238677978516
2022-09-29,3640.469970703125,236.8325653076172,142.24403381347656,114.80000305175781,97.41999816894531,268.2099914550781,98.08999633789062,136.41000366210938,122.19999694824219,269.5799865722656,105.21862030029297
2022-09-30,3585.6201171875,232.2454833984375,137.9711151123047,113.0,95.6500015258789,265.25,96.1500015258789,135.67999267578125,121.38999938964844,267.0199890136719,103.57333374023438
2022-10-03,3678.429931640625,240.06346130371094,142.21408081054688,115.87999725341797,98.63999938964844,242.39999389648438,99.30000305175781,138.61000061035156,125.12000274658203,272.79998779296875,106.77469635009766
2022-10-04,3790.929931640625,248.1805877685547,145.85804748535156,121.08999633789062,101.63999938964844,249.44000244140625,102.41000366210938,140.27999877929688,131.6699981689453,280.489990234375,111.7699966430664
2022-10-05,3783.280029296875,248.4996795654297,146.15753173828125,120.94999694824219,101.43000030517578,240.80999755859375,102.22000122070312,138.97999572753906,132.08999633789062,279.3599853515625,110.38999938964844
2022-10-06,3744.52001953125,246.09645080566406,145.18914794921875,120.30000305175781,101.41999816894531,238.1300048828125,102.23999786376953,139.07000732421875,131.3000030517578,276.30999755859375,108.13999938964844
2022-10-07,3639.659912109375,233.5817413330078,139.8579864501953,114.55999755859375,98.68000030517578,223.07000732421875,99.56999969482422,133.4499969482422,120.76000213623047,269.0400085449219,105.9800033569336
2022-10-10,3612.389892578125,228.6057586669922,140.18743896484375,113.66999816894531,97.86000061035156,222.9600067138672,98.70999908447266,133.7899932861328,116.69999694824219,266.92999267578125,104.98999786376953
2022-10-11,3588.840087890625,224.77655029296875,138.7498321533203,112.20999908447266,97.18000030517578,216.5,98.05000305175781,128.5399932861328,115.86000061035156,267.30999755859375,101.95999908447266
2022-10-12,3577.030029296875,225.11558532714844,138.1108856201172,112.9000015258789,97.55999755859375,217.24000549316406,98.30000305175781,127.5,115.0,264.0,103.61000061035156
2022-10-13,3669.909912109375,233.5817413330078,142.75320434570312,112.52999877929688,99.05999755859375,221.72000122070312,99.70999908447266,130.2899932861328,119.5999984741211,275.7799987792969,109.37000274658203
2022-10-14,3583.070068359375,227.91769409179688,138.1508331298828,106.9000015258789,96.55999755859375,204.99000549316406,97.18000030517578,126.76000213623047,112.2699966430664,272.6700134277344,111.19000244140625
2022-10-17,3677.949951171875,236.86248779296875,142.17416381835938,113.79000091552734,99.97000122070312,219.35000610351562,100.77999877929688,134.0399932861328,118.87999725341797,277.0199890136719,115.86000061035156
2022-10-18,3719.97998046875,237.8297576904297,143.51193237304688,116.36000061035156,100.7699966430664,220.19000244140625,101.38999938964844,132.8000030517578,119.66999816894531,281.6700134277344,118.83999633789062
2022-10-19,3695.159912109375,235.8154296875,143.6217498779297,115.06999969482422,99.62999725341797,222.0399932861328,100.29000091552734,133.22999572753906,120.51000213623047,278.3399963378906,116.51000213623047
2022-10-20,3665.780029296875,235.48635864257812,143.15252685546875,115.25,99.97000122070312,207.27999877929688,100.52999877929688,131.52999877929688,121.94000244140625,273.5299987792969,116.12999725341797
2022-10-21,3752.75,241.4395751953125,147.02610778808594,119.31999969482422,101.12999725341797,214.44000244140625,101.4800033569336,130.00999450683594,124.66000366210938,282.510009765625,122.2300033569336
2022-10-24,3797.340087890625,246.55517578125,149.20248413085938,119.81999969482422,102.5199966430664,211.25,102.97000122070312,129.72000122070312,125.98999786376953,287.4800109863281,122.37999725341797
2022-10-25,3859.110107421875,249.95558166503906,152.08770751953125,120.5999984741211,104.4800033569336,222.4199981689453,104.93000030517578,137.50999450683594,132.61000061035156,289.239990234375,122.69999694824219
2022-10-26,3830.60009765625,230.66993713378906,149.1026611328125,115.66000366210938,94.93000030517578,224.63999938964844,94.81999969482422,129.82000732421875,128.9600067138672,288.5199890136719,124.11000061035156
2022-10-27,3807.300048828125,226.11277770996094,144.56019592285156,110.95999908447266,92.22000122070312,225.08999633789062,92.5999984741211,97.94000244140625,131.75999450683594,289.8800048828125,124.5999984741211
2022-10-28,3901.06005859375,235.20713806152344,155.48208618164062,103.41000366210938,96.29000091552734,228.52000427246094,96.58000183105469,99.19999694824219,138.33999633789062,299.6300048828125,126.08000183105469
2022-10-31,3871.97998046875,231.4776611328125,153.08604431152344,102.44000244140625,94.51000213623047,227.5399932861328,94.66000366210938,93.16000366210938,134.97000122070312,295.0899963378906,125.87999725341797
2022-11-01,3856.10009765625,227.52879333496094,150.40049743652344,96.79000091552734,90.47000122070312,227.82000732421875,90.5,95.19999694824219,135.42999267578125,294.1300048828125,128.14999389648438
2022-11-02,3759.68994140625,219.48147583007812,144.78981018066406,92.12000274658203,86.97000122070312,214.97999572753906,87.06999969482422,90.54000091552734,132.19000244140625,289.4599914550781,126.97000122070312
2022-11-03,3719.889892578125,213.6479034423828,138.65000915527344,89.30000305175781,83.43000030517578,215.30999755859375,83.48999786376953,88.91000366210938,134.2100067138672,283.8500061035156,127.19999694824219
2022-11-04,3770.550048828125,220.76783752441406,138.3800048828125,90.9800033569336,86.58000183105469,207.47000122070312,86.69999694824219,90.79000091552734,141.55999755859375,287.4700012207031,130.67999267578125
2022-11-07,3806.800048828125,227.22962951660156,138.9199981689453,90.52999877929688,88.48999786376953,197.0800018310547,88.6500015258789,96.72000122070312,143.00999450683594,290.19000244140625,131.3699951171875
2022-11-08,3828.110107421875,228.22682189941406,139.5,89.9800033569336,88.9000015258789,191.3000030517578,88.91000366210938,96.47000122070312,146.02000427246094,292.6099853515625,131.4499969482422
2022-11-09,3748.570068359375,223.8790740966797,134.8699951171875,86.13999938964844,87.31999969482422,177.58999633789062,87.4000015258789,101.47000122070312,137.75999450683594,288.6499938964844,129.74000549316406
2022-11-10,3956.3701171875,242.2971649169922,146.8699951171875,96.62999725341797,93.94000244140625,190.72000122070312,94.16999816894531,111.87000274658203,157.5,303.20001220703125,135.0800018310547
2022-11-11,3992.929931640625,246.41555786132812,149.6999969482422,100.79000091552734,96.41000366210938,195.97000122070312,96.7300033569336,113.0199966430664,163.27000427246094,309.7200012207031,135.3000030517578
2022-11-14,3957.25,240.87118530273438,148.27999877929688,98.48999786376953,95.69999694824219,190.9499969482422,96.02999877929688,114.22000122070312,162.9499969482422,308.9100036621094,133.91000366210938
2022-11-15,3991.72998046875,241.29000854492188,150.0399932861328,98.94000244140625,98.44000244140625,194.4199981689453,98.72000122070312,117.08000183105469,166.66000366210938,309.9800109863281,132.94000244140625
2022-11-16,3958.7900390625,241.72999572753906,148.7899932861328,97.12000274658203,98.8499984741211,186.9199981689453,98.98999786376953,113.2300033569336,159.10000610351562,308.760009765625,133.1199951171875
2022-11-17,3946.56005859375,241.67999267578125,150.72000122070312,94.8499984741211,98.36000061035156,183.1699981689453,98.5,111.44999694824219,156.77000427246094,307.44000244140625,132.5399932861328
2022-11-18,3965.340087890625,241.22000122070312,151.2899932861328,94.13999938964844,97.43000030517578,180.19000244140625,97.80000305175781,112.05000305175781,154.08999633789062,310.760009765625,133.83999633789062
2022-11-21,3949.93994140625,242.0500030517578,148.00999450683594,92.45999908447266,95.5999984741211,167.8699951171875,95.83000183105469,109.86000061035156,153.1699981689453,311.20001220703125,133.0500030517578
2022-11-22,4003.580078125,245.02999877929688,150.17999267578125,93.19999694824219,97.05000305175781,169.91000366210938,97.33000183105469,111.44000244140625,160.3800048828125,315.760009765625,135.0399932861328
2022-11-23,4027.260009765625,247.5800018310547,151.07000732421875,94.12999725341797,98.45999908447266,183.1999969482422,98.81999969482422,112.23999786376953,165.19000244140625,316.17999267578125,136.47999572753906
2022-11-25,4026.1201171875,247.49000549316406,148.11000061035156,93.41000366210938,97.45999908447266,182.86000061035156,97.5999984741211,111.41000366210938,162.6999969482422,317.42999267578125,136.74000549316406
